"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mb1706",1961.33438274803,0.0908551335066168,0.176799303052527,0,1,1
"Mb2257",646.525465247133,0.0909423751994575,0.124490052013698,0,1,1
"Mb2422C",5101.39457094974,0.0909550310531067,0.216078272126339,0,1,1
"Mb0700",2843.64163026367,0.0912755630308484,0.0979214255571967,0,1,1
"Mb2484C",32225.4068741313,0.0914370656946278,0.144694719386675,0,1,1
"Mb2198",927.334310184689,0.0916712884708313,0.116422940509851,0,1,1
"Mb2368",446.675514274179,0.0917290623258455,0.165121573835775,0,1,1
"Mb1717",1590.5367085418,0.0917826707132199,0.180166690324202,0,1,1
"Mb2596",304.315205251471,0.0919030402277874,0.144580922460502,0,1,1
"Mb1798",3163.5797587207,0.0924947792980783,0.10299513700065,0,1,1
"Mb3329C",1299.01122063376,0.092799456369391,0.127024355738263,0,1,1
"Mb1969C",135.903536079653,0.0931732309521577,0.242635367831708,0,1,1
"Mb2272",1274.72073303454,0.0937944084371474,0.129209078563943,0,1,1
"Mb3314C",620.535874133288,0.0942643167458323,0.151800812651551,0,1,1
"Mb0984",3269.02297386077,0.0943567665383968,0.134787796589586,0,1,1
"Mb3648C",3354.47287368031,0.0948252831719113,0.092012108739698,0,1,1
"Mb3057",2502.23305624553,0.0955303231050002,0.122144789049149,0,1,1
"Mb2970CA",2163.53875432019,0.0958286526210542,0.107795447642919,0,1,1
"Mb3602",760.416364233262,0.0960015038136532,0.109267627198584,0,1,1
"Mb1951C",269.766170930211,0.0964450933034815,0.149591132788578,0,1,1
"Mb2006C",1564.77238355486,0.0970203907035194,0.186231165745324,0,1,1
"Mb3859C",573.817444162643,0.097306623927651,0.137813616773262,0,1,1
"Mb0561C",1623.35064980571,0.0995803751542628,0.150515517255822,0,1,1
"Mb1223",1642.93091599649,0.100541755615093,0.117737939587713,0,1,1
"Mb0372C",1021.25871246684,0.1009511057296,0.117632406342846,0,1,1
"Mb0509",1456.25382692553,0.101050936154838,0.146997397032149,0,1,1
"Mb1549C",5156.23163575398,0.101899912523448,0.138259519627662,0,1,1
"Mb2737C",1886.83559829781,0.102170537008823,0.116883332060452,0,1,1
"Mb2319",641.889023515934,0.102432535256973,0.118878953007388,0,1,1
"Mb1656",31737.7956789755,0.10258170550518,0.100693037081904,0,1,1
"Mb3779C",2083.6986625724,0.102752976951448,0.129672525081687,0,1,1
"Mb3326C",644.268720911656,0.103239134882918,0.12293326325192,0,1,1
"Mb2492C",1051.65190018922,0.103554237456521,0.109565564515844,0,1,1
"Mb2500",831.087297499629,0.103865880678963,0.115381084239533,0,1,1
"Mb1370",1113.41092305628,0.103868042258173,0.114965035824635,0,1,1
"Mb1554C",7576.4999400583,0.104535726361667,0.16671296791607,0,1,1
"Mb1021",4225.49492958327,0.104612412929328,0.165862455981482,0,1,1
"Mb2240",2999.18820862064,0.104647035965779,0.101160276640068,0,1,1
"Mb0024",1026.18231779467,0.104981395588789,0.14405313456199,0,1,1
"Mb1970C",202.314858518869,0.10518730356496,0.182639795621446,0,1,1
"Mb3511C",732.391059087598,0.105355769923785,0.161431730805154,0,1,1
"Mb2617C",6267.65956710345,0.105586667508795,0.105256382778737,0,1,1
"Mb0219C",510.676524962794,0.105952051186153,0.14827081762276,0,1,1
"Mb3303C",1502.99577685569,0.10660691780302,0.118183989449024,0,1,1
"Mb3375C",1117.76899064624,0.107027654837249,0.107522225663303,0,1,1
"Mb2115",833.979954690597,0.107752907448859,0.149444624858123,0,1,1
"Mb1311C",4153.24374733579,0.108759403962953,0.105650894225329,0,1,1
"Mb0830",269.496027621714,0.109773028431257,0.182994052567828,0,1,1
"Mb0833C",2202.26910544345,0.110026601696696,0.170537093572762,0,1,1
"Mb0231C",2626.71427497787,0.110343267608142,0.166055164028289,0,1,1
"Mb1312C",2335.76186239424,0.111327138423368,0.109757482046043,0,1,1
"Mb2219",24023.2560087866,0.111365768350289,0.0867779823223161,0,1,1
"Mb2797",739.652996990784,0.111491662911424,0.138879997368422,0,1,1
"Mb0052",4206.31225284213,0.111843499769614,0.0917873418587331,0,1,1
"Mb0615C",392.477299157709,0.112111462471595,0.155301849356124,0,1,1
"Mb0966C",1158.12340504436,0.112329604736749,0.130027699374057,0,1,1
"Mb2047C",678.846277693113,0.11254566441562,0.2034499976261,0,1,1
"Mb0770",302.665768943097,0.11256435073648,0.139944781766744,0,1,1
"Mb1287C",862.896571290249,0.113622539088485,0.120567734568505,0,1,1
"Mb2306",1324.04514070948,0.113721568885811,0.145359854458818,0,1,1
"Mb2604",911.587967270483,0.113750661220184,0.115517021987713,0,1,1
"Mb0740",9180.44518187278,0.114946633525386,0.0960462624531759,0,1,1
"Mb0233",1504.59957327809,0.115163702755403,0.155961484031289,0,1,1
"Mb0620",845.814952178961,0.116127966853765,0.111891771545887,0,1,1
"Mb2976",3942.50483445638,0.116345013780179,0.12622500935455,0,1,1
"Mb0295",3345.5044330467,0.11637973360592,0.0971764250876568,0,1,1
"Mb2339",146.492660754251,0.116473892118543,0.204548514430405,0,1,1
"Mb3307C",666.939942604319,0.11661049403274,0.11331246444723,0,1,1
"Mb2638C",3428.4208519607,0.117186974264073,0.14244311703667,0,1,1
"Mb3011C",1430.85547631746,0.11835066058322,0.24213573886595,0,1,1
"Mb0064",1798.56332871578,0.119376025899036,0.116260731787238,0,1,1
"Mb2505C",28.7120426041016,0.119396278488608,0.41100288458757,0,1,1
"Mb2427C",2534.37361336238,0.120005327532398,0.143931843690067,0,1,1
"Mb3898",15071.6653721503,0.120063665422758,0.167427992799618,0,1,1
"Mb0279C",243.196816401361,0.121269731817715,0.186776797256093,0,1,1
"Mb3938",2110.81934867741,0.121791022090052,0.108497501889961,0,1,1
"Mb2045C",424.879210944811,0.122179757878785,0.141941546645363,0,1,1
"Mb2105",512.047012652881,0.123026218882937,0.169546410494986,0,1,1
"Mb2677C",131.174701720803,0.123248641191995,0.248948027625799,0,1,1
"Mb3058",1996.58123734117,0.123474988791827,0.109297601630598,0,1,1
"Mb0612C",168.065745423909,0.123605432449308,0.175644287744033,0,1,1
"Mb1957",521.092474496429,0.123694972647515,0.145681818306,0,1,1
"Mb0409C",625.234317435992,0.123765362491591,0.136857537153417,0,1,1
"Mb2573",66.9098597550259,0.124129930141829,0.283598164435501,0,1,1
"Mb2104",94.4752165109229,0.124697762087706,0.281420089236089,0,1,1
"Mb0038C",588.078017894157,0.12495962486821,0.131585392775603,0,1,1
"Mb3734C",1373.19532908926,0.126123465152051,0.132795016717202,0,1,1
"Mb3508",151.187590337499,0.126383881595605,0.225721554493488,0,1,1
"Mb0616C",18.6727039619894,0.126731345949839,0.475784152131246,0,1,1
"Mb1006C",616.20179757317,0.128585923961442,0.135492910289533,0,1,1
"Mb2975C",4759.90274010531,0.130847840903426,0.100408855625391,0,1,1
"Mb3017C",2848.83892200495,0.131407883981524,0.163655710816081,0,1,1
"Mb3107C",558.509725466812,0.131476234814792,0.158375559894264,0,1,1
"Mb2222C",4362.86998518437,0.132323076407513,0.109076738868313,0,1,1
"Mb2636C",1015.47351360871,0.133380055271735,0.137390467377626,0,1,1
"Mb0427",4915.19355344689,0.133507859975217,0.0917498255633637,0,1,1
"Mb3763",791.109275994056,0.13354706504237,0.127154444778689,0,1,1
"Mb3697C",2965.10059087306,0.133568031154416,0.115340459421675,0,1,1
"Mb3837C",1918.33438317386,0.133682848663333,0.110083118639637,0,1,1
"Mb1529",4373.13490949155,0.133713241986044,0.141516315576345,0,1,1
"Mb3190C",127.958059423838,0.134095073854218,0.27916761797314,0,1,1
"Mb1708",898.823604210947,0.134118338189653,0.136929504128266,0,1,1
"Mb2367",2173.97427730293,0.134173106511027,0.1322670816784,0,1,1
"Mb3437C",2099.91548141732,0.13446671772858,0.110491648599676,0,1,1
"Mb2725C",315.067420127929,0.134957677466574,0.196595022157428,0,1,1
"Mb3915C",997.879737053793,0.13527237663158,0.183274618183736,0,1,1
"Mb1501",1716.51870325808,0.1358857530603,0.204016500683641,0,1,1
"Mb2807C",2522.69689935975,0.136743543174034,0.179652292656057,0,1,1
"Mb2233C",3292.39433818027,0.136962945134106,0.0960026141406657,0,1,1
"Mb1913C",1111.33479339443,0.136994162387837,0.125676139622098,0,1,1
"Mb1182C",522.026078373249,0.137416980960434,0.129313982661298,0,1,1
"Mb0447C",1547.13551566222,0.137514968867837,0.147263228085276,0,1,1
"Mb3815C",1054.81577270355,0.137552866859752,0.129739995120194,0,1,1
"Mb0805C",1729.4526700734,0.137689750192475,0.123794088022713,0,1,1
"Mb1532",268.585270307916,0.138168422977367,0.157763001068235,0,1,1
"Mb2206C",4312.01342001339,0.138561095803833,0.108961059074477,0,1,1
"Mb1972",475.592543965588,0.138924522446911,0.163549589654465,0,1,1
"Mb3018",3193.33765933699,0.139562805031154,0.106078094395017,0,1,1
"Mb1689",2254.18611360932,0.139937280218969,0.223149209226687,0,1,1
"Mb3800",1283.9547303962,0.141169497154262,0.145651615419678,0,1,1
"Mb1649C",1627.75215324449,0.141872741364914,0.109658952578082,0,1,1
"Mb0210C",2504.60296008193,0.142130434025848,0.12122861621255,0,1,1
"Mb1950",6969.36361002796,0.14215879168296,0.117423880170096,0,1,1
"Mb0161",1098.48600594948,0.142836251262547,0.158102478814325,0,1,1
"Mb0815C",422.531623691043,0.143725729593873,0.132753772603367,0,1,1
"Mb2295",1614.72633021413,0.144703575026679,0.160753472240535,0,1,1
"Mb2168C",4812.31645319885,0.145110336741476,0.120456534348654,0,1,1
"Mb0513",6395.18958889879,0.145267094196048,0.114722597011786,0,1,1
"Mb2589C",1071.6444938307,0.145362783176575,0.181639783727783,0,1,1
"Mb0408C",605.228050272261,0.146083845463668,0.122656547328283,0,1,1
"Mb0797C",2190.91356894882,0.146135064603085,0.130907068554286,0,1,1
"Mb3746",3078.12621814569,0.146435556658081,0.145697536146554,0,1,1
"Mb2539",804.819300002686,0.146542533113703,0.131849550735322,0,1,1
"Mb3283C",2807.78901808907,0.146588412148986,0.108861860350946,0,1,1
"Mb0067C",2646.62430152726,0.146875432846925,0.121194314014688,0,1,1
"Mb1663C",2259.73698705339,0.147157351294464,0.124260783476945,0,1,1
"Mb0169",7888.38945085635,0.147200082949274,0.161564334824349,0,1,1
"Mb1780",4732.26489074095,0.148469357748899,0.174612849495961,0,1,1
"Mb1645",1054.82826086673,0.148869284916838,0.118559918945909,0,1,1
"Mb3039C",2355.80756482462,0.149212968662089,0.12778221162745,0,1,1
"Mb1094",3303.77647701754,0.149306729216728,0.112503648259089,0,1,1
"Mb2258",402.083202645355,0.149312125648973,0.149138434444856,0,1,1
"Mb3444C",1972.21110336967,0.150587915418295,0.101253321684338,0,1,1
"Mb2255C",1605.46148041868,0.150687885927801,0.203737702391044,0,1,1
"Mb0012",2335.220504242,0.150862303536745,0.0901264149586121,0,1,1
"Mb1507",3499.99341247424,0.151699900203957,0.118520711794234,0,1,1
"Mb2757",110.181529690878,0.151793979563721,0.216987301802466,0,1,1
"Mb1517",7501.6989889314,0.152223465376355,0.100043968302865,0,1,1
"Mb3330C",3274.72235175272,0.152462737672317,0.103776790738585,0,1,1
"Mb2411C",176.978920555754,0.152585840693258,0.173987322572082,0,1,1
"Mb0654",2241.13260211415,0.153043748411976,0.153779919954721,0,1,1
"Mb2231",2090.28681056432,0.153457657176329,0.154617096110565,0,1,1
"Mb0892C",794.684404492689,0.153609749945645,0.159284790110443,0,1,1
"Mb0206",1879.37510208554,0.153682281759627,0.138234576897992,0,1,1
"Mb1117",37.8132598743193,0.155102960388972,0.380903769480041,0,1,1
"Mb3695C",3324.88501506756,0.155284424746275,0.118736990153254,0,1,1
"Mb0922C",1094.8386676803,0.155580728787471,0.122662170362675,0,1,1
"Mb2977",4405.94035900439,0.155693064870214,0.132729961835135,0,1,1
"Mb3336",1945.44617739398,0.156537426022617,0.170675100735868,0,1,1
"Mb0278C",553.631222751708,0.157658643240591,0.12531339167269,0,1,1
"Mb1444",4960.9017853763,0.157887702265512,0.12798976952748,0,1,1
"Mb1974",115.584099063763,0.157982895152997,0.228888877580792,0,1,1
"Mb0697",748.651840541818,0.158420854535043,0.178617988334766,0,1,1
"Mb3912C",2736.92933437283,0.158509710162393,0.114542555309783,0,1,1
"Mb3554",5483.269953656,0.158983458087076,0.220505891287633,0,1,1
"Mb3402",1752.13212836374,0.159463659309037,0.238314231640256,0,1,1
"Mb3206C",225.68813877409,0.160262457566314,0.153171322405572,0,1,1
"Mb2919C",2466.64849241735,0.160339077713543,0.0987394824021031,0,1,1
"Mb3056",1472.5406075826,0.160487510763424,0.126957033127507,0,1,1
"Mb1381",1979.10621194171,0.161200139677346,0.0954020716644605,0,1,1
"Mb1041",3647.50281290885,0.162640077606467,0.162778409456259,0,1,1
"Mb1830",217.444911497064,0.163260052175497,0.163426370444951,0,1,1
"Mb1004C",32.2047954369237,0.163693329942921,0.366672279909499,0,1,1
"Mb0200",333.048752721264,0.163822699692696,0.13684465220723,0,1,1
"Mb2570",679.431952756113,0.163998834400268,0.203650544424825,0,1,1
"Mb0433C",20488.2832868161,0.165658872315066,0.170251939468206,0,1,1
"Mb1855",517.46391924417,0.165978903246392,0.125164077312065,0,1,1
"Mb3043C",95.800180645193,0.166118820871301,0.228413691651159,0,1,1
"Mb3801C",429.59740706433,0.166521617654454,0.189398401612043,0,1,1
"Mb2741",195.219384343687,0.167279036138448,0.184633027799878,0,1,1
"Mb3240",1107.61404844424,0.167551248244908,0.113885681962318,0,1,1
"Mb0435C",1849.24704992926,0.167980858631741,0.130764407048444,0,1,1
"Mb3710C",1384.15885345777,0.168057714225431,0.0969405755522219,0,1,1
"Mb3182",9024.25760829513,0.168270003850867,0.0904964583287908,0,1,1
"Mb2440C",3686.01110047034,0.168291930869025,0.129689076759659,0,1,1
"Mb0913C",2628.31940025958,0.168388304120848,0.114661838224352,0,1,1
"Mb1352C",915.98893853096,0.169175888871637,0.111351706763251,0,1,1
"Mb0564C",3985.47419133954,0.169206317751976,0.105413151041936,0,1,1
"Mb0808",510.612422611744,0.169508857325524,0.120641939415091,0,1,1
"Mb2761",2079.42595665729,0.169788386230306,0.160920811511031,0,1,1
"Mb3575C",760.433368544861,0.169852574334433,0.161883531720485,0,1,1
"Mb3418",240.471679151451,0.17007388090569,0.183011180490539,0,1,1
"Mb3475C",184.358285024608,0.170090520608252,0.208416344755234,0,1,1
"Mb2947C",270.853613512719,0.171054435826389,0.190951430332959,0,1,1
"Mb2637C",2989.46908597527,0.171248078308105,0.132803836851382,0,1,1
"Mb1222",128.24931035417,0.171779801665943,0.187920041137695,0,1,1
"Mb1754C",278.041133512284,0.171866055463452,0.172688977190362,0,1,1
"Mb0984A",259.524208783331,0.172120836243235,0.253374489830834,0,1,1
"Mb0895",3957.12825253727,0.172255724531042,0.0938167050942141,0,1,1
"Mb3225C",4393.25008205444,0.17270173286957,0.12955362175875,0,1,1
"BQ2027_LEUT",236.398102351838,0.173943253352776,0.213284690887872,0,1,1
"Mb2425",3319.84229915615,0.17435325195654,0.0954696993653753,0,1,1
"Mb1540",986.536455437397,0.174717935262983,0.147139754473818,0,1,1
"Mb3404",1150.78050699264,0.175897554166515,0.123607251203441,0,1,1
"Mb3882",2998.02080989138,0.176911340100569,0.102914343014319,0,1,1
"Mb2690",518.744318529015,0.17699455953422,0.17067050466062,0,1,1
"Mb2092",2813.21962663592,0.177786967176392,0.182077643056107,0,1,1
"Mb3032C",621.933490480133,0.1781012632179,0.161126062202437,0,1,1
"BQ2027_PROT",35.8728785637069,0.178314634937583,0.353822096976275,0,1,1
"Mb0514",9755.93339140349,0.178413035600699,0.14221240118632,0,1,1
"Mb2953",690.504700819377,0.179582283074118,0.210612237212169,0,1,1
"Mb3661",28.1633371538707,0.179796947193705,0.360323024238546,0,1,1
"Mb0910",953.250079075513,0.180239375949257,0.213493416111154,0,1,1
"Mb1767",3036.07017505349,0.18062259514795,0.770746627621079,0,1,1
"Mb3543",277.180911826126,0.180863648733222,0.326830715894459,0,1,1
"Mb2482C",9407.32480102392,0.180878851755297,0.0968816425089424,0,1,1
"Mb1912C",3280.96235003011,0.181893026540243,0.134891327019854,0,1,1
"Mb2493C",625.06873880383,0.18277316736577,0.202572300585353,0,1,1
"Mb2004C",519.68643843075,0.183115787020979,0.141389433597081,0,1,1
"Mb2423",101.498132926615,0.183244673761633,0.234352070583545,0,1,1
"Mb3091C",327.723097055467,0.183788791033595,0.151008593004099,0,1,1
"Mb2939C",1987.88053736886,0.183894233203078,0.131208267677772,0,1,1
"Mb2159C",1577.78026863209,0.184324941044937,0.150061786281288,0,1,1
"Mb0681C",117.491702514559,0.184476982695529,0.239422395534787,0,1,1
"Mb3623",4683.77820234554,0.18517248616979,0.111358441595185,0,1,1
"Mb2361C",677.808890101469,0.185181983550535,0.19959862683918,0,1,1
"Mb2239",2706.50305969856,0.185334537652438,0.113599128305583,0,1,1
"Mb0394C",1187.64184554427,0.185502714499164,0.146781719146707,0,1,1
"Mb1243",7851.39984247632,0.185664974595073,0.102273622122655,0,1,1
"Mb1528C",4630.21290346073,0.186218245476773,0.100897274451674,0,1,1
"Mb1607C",67.6112939684231,0.186766433023032,0.304987640890981,0,1,1
"Mb2392",207.639940553465,0.187264988283515,0.184027139587913,0,1,1
"Mb3040C",1157.07530352082,0.188231510361632,0.16545019119624,0,1,1
"Mb3764",2762.12679952593,0.189059766640605,0.133817398007763,0,1,1
"Mb0678C",4413.90938532709,0.189308988494523,0.113888242442729,0,1,1
"Mb3308",6581.88916110954,0.19127429783972,0.139910568654883,0,1,1
"Mb3569",219.086846383818,0.192210836077706,0.183442449884508,0,1,1
"Mb3239C",4309.95809372343,0.192530810642608,0.097266802617899,0,1,1
"BQ2027_GLYU",128.279652052194,0.192788297188502,0.203236070031223,0,1,1
"Mb1647C",1290.32013015017,0.193046815558406,0.138509573188049,0,1,1
"Mb0017C",4763.96343726482,0.193049125943033,0.113250741847463,0,1,1
"Mb0764C",537.030720132885,0.193112521105206,0.150610570163853,0,1,1
"Mb1710A",388.404221442999,0.193737581787472,0.165646262497329,0,1,1
"Mb0766",20.4864351141401,0.193741026870107,0.431181941553323,0,1,1
"Mb0911C",169.231383000113,0.194387447537833,0.188598346933283,0,1,1
"Mb3672C",44363.1764040406,0.194579674333629,0.145784553637053,0,1,1
"Mb0646C",55.4982460960693,0.194591503338258,0.2867201187432,0,1,1
"Mb3515C",588.197991900458,0.194754836384299,0.136253613335753,0,1,1
"Mb3083C",1238.01196929544,0.195198727694481,0.195943508505362,0,1,1
"Mb2072",1252.62019738327,0.195774224284142,0.103072995975895,0,1,1
"Mb0308",2054.25389834004,0.196772088106103,0.113913500726975,0,1,1
"Mb3478",88.6937830175507,0.197383413877789,0.247834469503324,0,1,1
"Mb2811",1213.89762451325,0.198108220567927,0.128488160455782,0,1,1
"Mb2327",697.499596620682,0.19868599646459,0.114682134538982,0,1,1
"Mb2010",1807.40587772221,0.199450935464831,0.0974238067522638,0,1,1
"Mb2650C",2328.07690482273,0.2009406297996,0.131823472412585,0,1,1
"Mb0544",1096.9967685137,0.201740067577829,0.128851213232369,0,1,1
"Mb1033",5006.24741716328,0.202141338130921,0.103963970867726,0,1,1
"Mb3472C",7976.57901953034,0.203739099842525,0.123045149053142,0,1,1
"Mb3870",87.7716332624988,0.204251623738328,0.237201624347165,0,1,1
"Mb0777C",1238.63727615983,0.204289067902254,0.172287133180938,0,1,1
"Mb2325C",508.360171685377,0.204435902801485,0.132662181230092,0,1,1
"Mb0938C",1478.29577810675,0.205279659480484,0.150728557110946,0,1,1
"Mb3229",455.84415105485,0.205384920729685,0.126425889902724,0,1,1
"Mb0137C",315.995761577518,0.205494749355389,0.179311289610127,0,1,1
"Mb2785C",1275.92747829179,0.205637743335649,0.156710026200165,0,1,1
"Mb2420C",1996.2537411755,0.206949003280699,0.175204372976016,0,1,1
"Mb1154C",1499.01742780821,0.207268146812913,0.113220185886632,0,1,1
"Mb2808C",5305.36721463187,0.208375170627011,0.133732483519855,0,1,1
"Mb3570C",602.919624831938,0.208790579610954,0.17599085545735,0,1,1
"Mb3816C",321.123375625558,0.209867754367438,0.151428351862252,0,1,1
"Mb0162",7512.76971145207,0.210108199580741,0.142220049601177,0,1,1
"Mb3020C",6405.76372041589,0.210611935848635,0.177901600184801,0,1,1
"Mb2344",51.3918219681773,0.211176378595276,0.328066296604933,0,1,1
"Mb2186C",1281.46758472199,0.211209990932472,0.237652485367851,0,1,1
"Mb0737",7566.68111533301,0.212065340005247,0.0947519461711338,0,1,1
"Mb2013C",78.3399299163183,0.212575693742506,0.227100110357514,0,1,1
"Mb3077C",18033.3231700155,0.212817235523865,0.137982802849716,0,1,1
"Mb2188C",4240.31116874263,0.214218310434973,0.130515027053315,0,1,1
"Mb1180",592.072083453666,0.214295873543767,0.141497792593585,0,1,1
"Mb0008C",524.862735179224,0.214819331501591,0.129145072777159,0,1,1
"Mb0037C",2676.51805579729,0.214879802385512,0.0961000330749919,0,1,1
"Mb3274C",8664.76839941394,0.214921605819885,0.126991916313711,0,1,1
"Mb3537",1157.5736218633,0.215255475854102,0.23113191595695,0,1,1
"Mb2992C",1494.42803647972,0.215342043761422,0.119100963926697,0,1,1
"Mb0560C",1261.58712221193,0.215803644812745,0.127933404987271,0,1,1
"Mb3476C",80.4761946198809,0.216075508479429,0.339584298822628,0,1,1
"Mb1942C",548.457453389858,0.216191685206869,0.13954935680392,0,1,1
